Feature,MeanGroup1,MeanGroup2,Log2FC,Statistic,PValue,CliffsD,QValue,Significant
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis,0.9537672592914821,1.2057808955386407,-0.33825861231197935,991.0,0.49854782446570767,-0.08240740740740737,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900753045,-0.4996377551011584,-0.2978954735081385,0.7460762962893684,1027.0,0.6880685751927261,-0.04907407407407405,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas faecihominis,-0.21548068014915975,-0.0894745823926461,1.268008714765168,1021.0,0.6546146602462979,-0.054629629629629584,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp003521145,-0.6492923627537299,-0.5480216381428682,0.24463538209790328,998.0,0.5331228268082345,-0.07592592592592595,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900317525,-0.26513049369296987,-0.5113558927044142,-0.9476251159845522,1175.0,0.4698890654578757,0.08796296296296302,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella gallistercoris,-0.7039113959901704,-0.8402796071180998,-0.2554756288237707,936.0,0.2724788401303806,-0.1333333333333333,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp900772675,0.09790578434697571,-0.00836343939423978,,1115.0,0.7919123854698545,0.03240740740740744,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium ruminantium,-0.3269415104119765,-0.24402238562719186,0.42201906103965237,1003.0,0.558540911188414,-0.0712962962962963,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B,0.6013780350577101,0.36813083510317907,0.7080535784825717,1099.0,0.8874962600255236,0.017592592592592604,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis,1.9823254150171636,1.6643838738820687,0.25220559683019345,1209.0,0.32577280472016856,0.11944444444444446,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius,1.868742293279228,1.6389593544129368,0.18928755304008454,1214.0,0.3073018116974199,0.124074074074074,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G,2.106997147936491,1.6037299378913257,0.3937571434708035,1285.0,0.11785266133362164,0.18981481481481488,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900545585,-0.4721140405751272,-0.6215750981255969,-0.3967933179198874,1035.0,0.7336306132091671,-0.04166666666666663,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum,-0.4140713079601391,-0.612298145660793,-0.5643550758108185,1096.0,0.9056465673373869,0.014814814814814836,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp001304995,-0.4200065164363002,-0.5903572047901985,-0.49117643219688417,1067.0,0.9238462957453292,-0.012037037037037068,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900772845,-0.13593943894703575,-0.16321135230542896,-0.2637773352570204,1061.0,0.8874962600255236,-0.017592592592592604,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251385,-0.6056574257838248,-0.5766430743556593,0.07082339387357386,1166.0,0.5132182167341814,0.07962962962962972,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis,-0.6629086165110145,-0.6443739110767869,0.040911920714192834,996.0,0.5231219255918471,-0.07777777777777772,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii,-0.38017060004038905,-0.3369911499823111,0.17393626351799935,991.0,0.49854782446570767,-0.08240740740740737,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066785,0.051390680683470344,-0.03977934012632942,,1134.0,0.6824481320276747,0.050000000000000044,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp905197435,0.8623692802489188,0.9581903117540097,-0.15200643986289636,1041.0,0.7684393862923241,-0.036111111111111094,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola merdigallinarum,-0.15120220653363142,-0.24384153264108227,-0.6894646829060048,1266.0,0.15602909815386123,0.17222222222222228,0.979955187238877,False
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp002102975,-0.13018799205858633,-0.3370607454250357,-1.3724122323770245,1163.0,0.5281103137917197,0.07685185185185195,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900757715,0.8607975454222813,0.7246421298841599,0.24840527909331034,1119.0,0.7684393862923241,0.036111111111111205,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve,-0.46198913496767813,-0.5356651798981803,-0.21347259612118297,1027.0,0.6880685751927261,-0.04907407407407405,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella effluvii,-0.273224028889861,-0.46267269302575975,-0.7599075855783367,1158.0,0.553410514978032,0.07222222222222219,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900543815,-0.9347231865518386,-0.8986691806042412,0.056749055078554045,1023.0,0.6656932278682002,-0.05277777777777781,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900551745,-0.7096080883553547,-0.8059741772369536,-0.18371116266814802,1025.0,0.6768452457255053,-0.05092592592592593,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha intestinigallinarum,-0.5885964368836921,-0.5656722471065494,0.057312417327471166,1068.0,0.9299222199654255,-0.011111111111111072,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900543885,0.16814616038104263,0.1579053073649645,0.09065617270731541,1119.0,0.7684393862923241,0.036111111111111205,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D sp900539095,-0.6623826653419866,-0.716881236799157,-0.1140692147341602,1035.0,0.7336306132091671,-0.04166666666666663,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235,0.8222739485915767,0.3836157105816396,1.0999573160865113,1284.0,0.11965973439497292,0.18888888888888888,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis,0.6531869526799681,0.8099991546556893,-0.310424428755429,1047.0,0.8037214899639916,-0.030555555555555558,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735,0.43602455233061965,0.40298566848955175,0.11368084208654196,1042.0,0.7742886898371262,-0.03518518518518521,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,1.521878743040169,1.4787282988154637,0.04149641914092463,1105.0,0.8513813753838573,0.02314814814814814,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea,0.42894264744666094,0.13323326464401092,1.6868304334743425,1124.0,0.7393963716647489,0.040740740740740744,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis,1.196503238579451,0.7709683059930084,0.634080843548188,1233.0,0.24353494785289076,0.1416666666666666,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae,2.3466533077670517,2.434907191462775,-0.053262068548089805,1054.0,0.8453903064234387,-0.024074074074074026,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375,1.1719844778608748,1.196743865154052,-0.030160948043317346,1104.0,0.8573810341497554,0.022222222222222143,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus,4.459488587788525,4.01596448390519,0.1511317614447037,1174.0,0.4746013993529432,0.08703703703703702,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Ventricola;s__Ventricola sp900542395,-0.7162940026489621,-0.7300452680886294,-0.027434061525794667,950.0,0.3220220088769824,-0.12037037037037035,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus,0.9224745150453307,0.9732984359642503,-0.07737318194836744,1042.0,0.7742886898371262,-0.03518518518518521,0.979955187238877,False
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A,-0.5977239879563735,-0.7587446828440525,-0.344135058891655,1111.0,0.8155755674111097,0.028703703703703676,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp003449675,-0.15301844170283316,-0.09916468622763619,0.625807181144888,999.0,0.5381592867767028,-0.07499999999999996,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis,-0.08499565813217244,0.05720706608001749,,912.0,0.20022720706923391,-0.15555555555555556,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris,0.6640090983762849,0.7476362235487977,-0.17113346065041213,957.0,0.3488712652312881,-0.11388888888888893,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900771975,-0.6215393492479679,-0.4857840819521524,0.35553051342115566,1026.0,0.6824481320276747,-0.050000000000000044,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula,-0.6669736100396298,-0.781692376127736,-0.22897128739495903,945.0,0.3036924969368996,-0.125,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius,-1.0478842084985747,-0.9885954125637916,0.08402719049577725,862.0,0.09625958743833682,-0.20185185185185184,0.979955187238877,False
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,-0.745476970733467,-0.7618523504414464,-0.03134764016402002,951.0,0.32577280472016856,-0.11944444444444446,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900552015,-0.39161018286528515,-0.5465265605116546,-0.48087333170510155,1210.0,0.3220220088769824,0.12037037037037046,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes_A,0.01789455032417031,0.023414751014325774,-0.38789740458713223,1163.0,0.5281103137917197,0.07685185185185195,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp002742445,-0.3481680985750715,-0.3765548287605428,-0.11307592578531282,1004.0,0.5636943104750998,-0.07037037037037042,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cutis,0.3890428375180154,0.2861062037687585,0.44337823841488166,1188.0,0.41103532473064164,0.10000000000000009,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900542985,-0.3301462480082193,-0.3294749592751942,0.002936428514071798,1044.0,0.786025505860684,-0.033333333333333326,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp900756875,-0.7303667692325038,-0.8615316239739546,-0.2382826280021027,1022.0,0.6601446309880432,-0.0537037037037037,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus faecis,-0.6269900538202562,-0.560246151005949,0.16238172503102152,1056.0,0.8573810341497554,-0.022222222222222254,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900770955,-0.6157681698469696,-0.4635945241413702,0.4095237682074664,1050.0,0.8215186559674221,-0.02777777777777779,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135,-0.8868549279751495,-0.7014623631126053,0.3383324290585335,925.0,0.23740771498098456,-0.1435185185185185,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900551065,-0.3661316904271106,-0.13356035418274367,1.4548708274655957,986.0,0.4746013993529432,-0.08703703703703702,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter secundus,-0.1812496164877976,-0.24674923914274421,-0.4450676938312169,1117.0,0.7801508348147747,0.03425925925925921,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides timonensis,0.29293093078169247,0.0900975205872585,1.701001225461763,1150.0,0.5950863470667671,0.06481481481481488,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_H,0.11109017502588116,0.11738686119999835,-0.0795397120311908,1041.0,0.7684393862923241,-0.036111111111111094,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp900545305,-0.7867355741285359,-0.8130518308932599,-0.047468505004785465,964.0,0.37710090129243223,-0.1074074074074074,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens,-0.562675437767968,-0.46226178573925925,0.283592884692581,898.0,0.16514764526067816,-0.1685185185185185,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__Mesosutterella multiformis,-0.8109629105250633,-0.9170482037474514,-0.17736163555629988,947.0,0.31093941458300645,-0.12314814814814812,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp011959205,0.8448344765609166,0.8185308451879314,0.04563192667536722,1043.0,0.7801508348147747,-0.03425925925925921,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900548745,-0.14985418368762424,-0.32933493480018095,-1.1359961949295683,1165.0,0.5181578364025273,0.07870370370370372,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas butyriciproducens,-0.3756149075525862,-0.5253441920459349,-0.48400862708993186,1139.0,0.6546146602462979,0.054629629629629584,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615,-0.24796596138903712,-0.13637639506569943,0.8625481393406308,967.0,0.3896187319493748,-0.10462962962962963,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900766125,-0.7909878749724113,-0.7776589251573127,0.02451804015618731,915.0,0.2084051591155648,-0.1527777777777778,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp900538575,-0.9135230329476569,-0.7583299151567969,0.268615467938122,872.0,0.11255972522965367,-0.19259259259259254,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp003478355,0.3751922700993403,0.33048270251480394,0.18305534201462442,1145.0,0.6218403133185814,0.06018518518518512,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp000432155,-0.8093853298557376,-0.877056445935659,-0.11584299485932503,974.0,0.4197940135624384,-0.0981481481481481,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Avimicrobium;s__Avimicrobium caecorum,0.09290692329820001,0.09352238898649554,-0.009525675016666176,1067.0,0.9238462957453292,-0.012037037037037068,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella histaminiformans,-0.7666015292062,-0.4668909775056613,0.715391166825496,878.0,0.12333893206327202,-0.187037037037037,0.979955187238877,False
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A necrogenes,-0.7781514669540469,-0.8032853349233149,-0.04586153567118172,990.0,0.49370771392234647,-0.08333333333333337,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F,0.03832938037047012,0.06863535850257743,-0.8405013157234625,1050.0,0.8215186559674221,-0.02777777777777779,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas;s__Ventrimonas sp003478505,-0.19212219638430753,0.07885327429381206,,884.0,0.1349076917847387,-0.18148148148148147,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes,-0.844358872814577,-0.8826818927755966,-0.06403729342743962,988.0,0.48410344035047925,-0.08518518518518514,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium kashiwanohense,-0.4403067940131354,-0.4476140082536443,-0.02374608123500252,1043.0,0.7801508348147747,-0.03425925925925921,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis,-0.06844571088826899,-0.09452187829843901,-0.46568816015091385,1109.0,0.8274720060191043,0.026851851851851904,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900772565,-0.11949790170064824,-0.09685266084821412,0.30312169612667667,1026.0,0.6824481320276747,-0.050000000000000044,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_M,-0.6956738195951112,-0.5295768835579241,0.3935708798558416,912.0,0.20022720706923391,-0.15555555555555556,0.979955187238877,False
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp905200945,-0.5177788239376496,-0.6810625827090059,-0.39545141010490525,1134.0,0.6824481320276747,0.050000000000000044,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis_A,0.28608975434600437,-0.08741566197225821,,1259.0,0.17224562743778782,0.16574074074074074,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus,-0.5160295340776799,-0.5063642175385421,0.02727817857125718,1025.0,0.6768452457255053,-0.05092592592592593,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella sp005845265,-0.3652116781275013,-0.7377917170795852,-1.0144806945624236,1276.0,0.1349076917847387,0.18148148148148158,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655,-0.6985747547467092,-0.600839046908022,0.21743593451129878,995.0,0.5181578364025273,-0.07870370370370372,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi,-0.28526745045032903,-0.3487909462940806,-0.2900474499738253,1065.0,0.9117081183083631,-0.01388888888888884,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sanguinis,-0.7902827892275387,-0.8680616611796378,-0.13542853603232646,934.0,0.26585177020599426,-0.13518518518518519,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900547815,-0.7780576293547229,-0.6040447949052048,0.3652214758388759,882.0,0.13096172756930582,-0.18333333333333335,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp003481705,-0.031292516155870885,-0.13611731796857687,-2.1209610616498886,1099.0,0.8874962600255236,0.017592592592592604,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp905214375,-0.718548955169057,-0.8400563393563779,-0.22539963548253228,1021.0,0.6546146602462979,-0.054629629629629584,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975,-0.8500404807606293,-0.6955714682829278,0.2893327913697159,1120.0,0.7626032373538998,0.03703703703703698,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp001815355,-0.7529501904016982,-0.8468864956334091,-0.16961419459035648,1028.0,0.6937063005362003,-0.04814814814814816,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp905214525,-0.15913066540548748,-0.2543987669795844,-0.6768798003297141,1148.0,0.6057249255219442,0.06296296296296289,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002405875,-0.6766644355065041,-0.5900165874664614,0.19768505029158517,1033.0,0.7221443474095833,-0.04351851851851851,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium kashiwanohense_A,-0.48488988761501123,-0.5171491194779545,-0.09292317372504881,1007.0,0.579290513325541,-0.06759259259259254,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900541255,-0.722945758645947,-0.6243213735397554,0.21159855131847125,1013.0,0.6110759495417315,-0.062037037037037,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__Merdimorpha;s__Merdimorpha sp003150615,-0.8780800162750724,-0.9065221113841103,-0.045989796456836395,1047.0,0.8037214899639916,-0.030555555555555558,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp900548465,-0.33384959123846975,-0.29704527768894823,0.16851542055554833,1097.0,0.8995905082385717,0.015740740740740833,0.979955187238877,False
