feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval
Pyramidobacter sp002007215,3688.0,0.8387039690465039,-0.018925265920707313,-0.21705178829169863,-0.38953808191220374,1.457412985955438,1.2883084784647796,0.843725069453225,0.9798124456587263
Prevotella sp002265625,3668.0,0.8857504508754885,-0.013399640834369286,0.711272590292596,0.5635519438405046,0.6259280822738074,0.09915874352092047,-0.33585397521951393,0.9798124456587263
Streptococcus sp001937065,3553.0,0.843385635502376,0.018372703412073532,-0.43646980146382974,-0.32031968124679605,-0.08925303949321339,1.3761769187870083,-0.4463693974641529,0.9798124456587263
Fenollaria massiliensis,3569.0,0.8810247833185809,0.013952203343003178,-0.8485268450122153,-0.6909097187712104,-1.4711657906806632,-1.4131316844557915,-0.29646309785555175,0.9798124456587263
Chitinophaga silvisoli,3701.0,0.8084192540763206,-0.022516922226826885,0.3265274410395605,0.1398415021628825,1.5685165476792182,1.5328486610464083,-1.223411646301914,0.9798124456587263
CAG-266 sp000436095,3554.0,0.8457285565636619,0.018096422157756642,0.6450373957743851,0.47741053810815876,1.7116749246065517,1.7817015298712633,-0.4341523897595342,0.9798124456587263
UMGS1696 sp900753285,3688.0,0.8387039690465039,-0.018925265920707313,-0.6348414239454202,-0.819089456699603,-1.4935001568671282,-1.5981133310624838,0.36762475631862834,0.9798124456587263
UBA1757 sp017380635,3694.0,0.8246938210382965,-0.020582953446608654,0.2437825676823945,-0.03139804410910146,1.6154717246871826,1.5440034744352698,,0.9798124456587263
UBA5026 sp900557305,3540.0,0.8130610085791452,0.021964359718193105,0.49077006367591697,0.5863300753704072,1.5765837242994447,1.7100959998775505,0.2566658109379556,0.9798124456587263
Streptococcus macacae,3690.0,0.8340280042914914,-0.019477828429341093,-0.4623172928253305,-0.5411249796656828,-0.5761919735345451,0.16263767597311052,0.22707851456505626,0.9798124456587263
QAMH01 sp900544245,3564.0,0.8692294930891438,0.015333609614587629,0.2827192790446929,0.16953553034112084,1.6836555964217705,1.7095811888887216,-0.7377826053336014,0.9798124456587263
UBA7173 sp900545955,3682.0,0.852765428734955,-0.01726757839480597,-0.7735172908286672,-0.9695481549653586,-1.0126257348325485,-1.7719130608291334,0.3258790141071678,0.9798124456587263
Bifidobacterium adolescentis,3672.0,0.876303348274191,-0.01450476585163707,2.4831948616593182,2.4763542759538786,2.356348213152379,2.894945770051482,-0.003979751003326364,0.9798124456587263
Ruminiclostridium_E siraeum,3681.0,0.8551136882600343,-0.01699129714048908,0.21166149963854455,0.4281199872849636,-0.6285040129102804,-0.8190168284336448,1.0162563146957493,0.9798124456587263
Prevotella copri_A,3551.0,0.8387039690465039,0.018925265920707313,1.9103152998422077,1.6884389307949836,0.7336630732975777,0.9131008851829083,-0.17812077696668285,0.9798124456587263
Streptobacillus hongkongensis,3569.0,0.8810247833185809,0.013952203343003178,-0.5507150822496052,-0.42876066115147515,-1.093609895576936,0.0638121200699473,-0.36113357597812423,0.9798124456587263
Aphodosoma intestinipullorum,3690.0,0.8340280042914914,-0.019477828429341093,-0.4101703018202306,-0.6701453694920935,0.5374682766226435,-1.3536876381510616,0.7082510456750596,0.9798124456587263
Bifidobacterium ruminantium,3655.0,0.9165589719566174,-0.009807984528249714,1.1924279030517981,1.1757535721554704,1.5220392821400281,1.5877534831066882,-0.020316324797239504,0.9802964530484667
Prevotella copri,3642.0,0.9474933403326156,-0.006216328222130141,1.0185615783193032,0.7859574398964474,-0.21636967857465272,-0.48988540986666607,-0.3740101054776017,0.9802964530484667
Anaerostipes caccae,3642.0,0.9474933403326156,-0.006216328222130141,-0.2872658249598862,-0.3131137929123893,-0.7261022315297545,-0.7069164342312089,0.12430069161164282,0.9802964530484667
Mesosutterella multiformis,3595.0,0.9427278720362412,0.006768890730763921,0.8730478979081722,0.9199540852723594,1.7303493995689347,1.7111534252878116,0.07550105184821426,0.9802964530484667
Romboutsia_A weinsteinii,3596.0,0.945110360654722,0.006492609476447031,-1.261921570064521,-1.2472267767363707,-2.2037264371863916,-2.3191367930232687,-0.016898441168001283,0.9802964530484667
Fimimonas sp003537755,3635.0,0.9641861607453395,-0.004282359441911909,0.0020249035910498026,-0.06992517135481698,1.5669644224606163,1.587770664349227,,0.9802964530484667
Bifidobacterium pseudocatenulatum,3665.0,0.8928465255161637,-0.012570797071418616,2.648936869802973,2.379470627043842,2.6075930042555893,3.0349254336987235,-0.1547728158343988,0.9802964530484667
Clostridium saudiense,3585.0,0.9189346602200015,0.009531703273932823,0.26303862906604164,0.22698188998693855,-0.10420523317208286,0.61729573824943,-0.21269748906956554,0.9802964530484667
Collinsella ihuae,3643.0,0.945110360654722,-0.006492609476447031,-1.0991943132405015,-1.175644743674255,-2.2642298126470415,-2.140901973751598,0.0970057271275308,0.9802964530484667
UBA4248 sp004554395,3649.0,0.9308235378302195,-0.008150297002348372,-0.8437384943212524,-0.8774920851524075,-1.8340081404537045,-1.4508832656156514,0.056590188840041744,0.9802964530484667
Avanaerovorax faecigallinarum,3577.0,0.8999511891580859,0.011741953308468056,-1.0548803505356896,-1.1008386945428676,-2.0502312489233407,-2.251787890989121,0.06152371592270056,0.9802964530484667
Pseudoscardovia suis,3639.0,0.954645013103274,-0.00538748445917947,0.0981865193631363,-0.07056566305741874,1.5931106426629462,1.5600992833202305,,0.9802964530484667
Prevotella sp900553155,3600.0,0.954645013103274,0.00538748445917947,0.46382123826739463,0.24457900131127544,1.4742641255775712,1.5440034744352698,-0.9232683348964791,0.9802964530484667
Akkermansia muciniphila_B,3636.0,0.9618003394775125,-0.0045586406962287995,0.7775745237523436,0.7351425917524219,1.5710354633601753,1.6634807935261762,-0.08095684244829185,0.9802964530484667
CAG-177 sp003514385,3585.0,0.9189346602200015,0.009531703273932823,0.5319969178228221,0.4755465060683948,1.5765837242994447,1.5600992833202305,-0.16183145069111438,0.9802964530484667
RGIG8773 sp018110825,3646.0,0.9379644529338587,-0.007321453239397702,-0.7194123170077604,-0.8827858953098974,-1.4349903056730025,-1.2408339776968251,0.2952447195827573,0.9802964530484667
Paramuribaculum sp910588065,3649.0,0.9308235378302195,-0.008150297002348372,0.13045498439363404,-0.09302623581525182,1.6020606783551372,1.6654971683749302,,0.9802964530484667
Prevotella sp900767615,3656.0,0.9141840286310369,-0.010084265782566604,1.915902060522864,1.6808116843867837,1.1073040865214363,1.5328486610464083,-0.18886571711909123,0.9802964530484667
Faecimonas sp905209745,3660.0,0.9046921252006138,-0.011189390799834165,-0.12261732509715254,-0.1347430525128574,-0.862651154895314,-1.4451615844862609,0.13604805150785443,0.9802964530484667
Erysipelatoclostridium ramosum,3659.0,0.9070638785804412,-0.010913109545517274,2.185807198386491,2.1988646679547044,2.2916387659794797,2.328226484535751,0.008592662277071336,0.9802964530484667
Holdemanella sp900754615,3596.0,0.945110360654722,0.006492609476447031,-0.13337160409253807,-0.10635932873862118,0.7028451164465235,1.2238079524443126,-0.326504963253515,0.9802964530484667
Collinsella sp900548365,3649.0,0.9308235378302195,-0.008150297002348372,-0.7896565476940939,-1.010812658531527,-1.840218706733829,-1.583462433864467,0.3562184262477281,0.9802964530484667
Clostridium sp900539375,3578.0,0.902321221749123,0.011465672054151166,-0.8663256743174402,-0.9165294220304805,-1.640148140235663,-2.060574340224381,0.08127172092306773,0.9802964530484667
Faecousia sp017548065,3665.0,0.8928465255161637,-0.012570797071418616,-0.22278468255901981,-0.5980446877156895,1.457412985955438,-0.530645988975019,1.424603250703995,0.9802964530484667
UMGS929 sp900546875,3664.0,0.8952138201688261,-0.012294515817101725,-0.02783725411988138,-0.2160660608666583,1.5669644224606163,0.6743064153610163,2.9563837049153907,0.9802964530484667
Klebsiella variicola,3593.0,0.9379644529338587,0.007321453239397702,0.5444597722785949,0.6718018857170509,1.3988008409916315,1.5077945108500241,0.30321038612220863,0.9802964530484667
Eubacterium_T sp900766045,3640.0,0.9522606878312243,-0.00566376571349636,-0.40035567551454115,-0.6762045857314078,1.2080218160411125,-1.0320624092219042,0.7561775432254925,0.9802964530484667
Prevotella sp002451555,3603.0,0.9618003394775125,0.0045586406962287995,0.11122438799795495,0.02240511047974927,-0.45354405075502946,-0.3184761291965472,-2.3115733632579585,0.9802964530484667
Scatomorpha intestinavium,3654.0,0.9189346602200015,-0.009531703273932823,-0.6247552394991718,-0.6814947550452487,0.14884390528504277,-0.7171902778847876,0.1254114584220959,0.9802964530484667
Dialister succinatiphilus,3600.0,0.954645013103274,0.00538748445917947,-0.5348938862095336,-0.4871198394248519,-0.19249784031776151,-0.3745614367545471,-0.13497597168198133,0.9802964530484667
Gallimonas faecium,3601.0,0.9570297443385442,0.00511120320486258,-1.494650323277633,-1.9168538228281478,-2.836423879363247,-2.7915610162317375,0.35893232084149257,0.9802964530484667
Copromonas sp000435795,3594.0,0.9403458957196953,0.0070451719850808114,0.9042758354372779,0.850261346955539,-0.0974758857897502,-0.054545987010811814,-0.08885655741065022,0.9802964530484667
Lactococcus lactis,3600.0,0.954645013103274,0.00538748445917947,0.019843860702910856,0.029305227284353717,1.3287649897945712,1.0845195454192371,0.5624652679513773,0.9802964530484667
Eubacterium_N saphenum,3605.0,0.9665723027057881,0.004006078187595019,-0.32056783973867214,-0.37501369800622775,1.3287649897945712,1.2883084784647796,0.2263135965330545,0.9802964530484667
UBA3839 sp002350855,3651.0,0.926065983938625,-0.008702859510982153,-0.4748919615587715,-0.6816486629614036,1.3988008409916315,-1.2277397143014408,0.5214289982237571,0.9802964530484667
Romboutsia_C hominis,3637.0,0.9594148602343091,-0.00483492195054569,-0.5246205857623412,-0.6379784386277578,-0.504385913372623,-1.2061073224689363,0.28223324830305974,0.9802964530484667
RUG11247 sp902767315,3581.0,0.9094364609337503,0.010636828291200495,-0.17702988182703547,-0.531695281873268,1.4809880093513819,-1.1376074319819427,1.586606768682291,0.9802964530484667
CAG-170 sp000432135,3663.0,0.8975820483363273,-0.012018234562784835,0.1119401255973291,0.13997694146991446,-0.0895507855168205,0.10926418473791344,0.32246191612517816,0.9802964530484667
Aphodosoma sp900769035,3653.0,0.9213110723609939,-0.009255422019615933,0.10880910486905791,0.0781938257156517,1.5765837242994447,1.5440034744352698,-0.47667267739901165,0.9802964530484667
CAG-488 sp000434055,3605.0,0.9665723027057881,0.004006078187595019,-0.14318262814960778,-0.2868347113836172,1.5432841281045793,1.5440034744352698,1.002363161751732,0.9802964530484667
Bacteroides stercoris,3591.0,0.9332032527972679,0.007874015748031482,5.48706603038694,5.578707969058279,5.311075324774259,6.196166611118925,0.023896094951652336,0.9802964530484667
UBA1685 sp017435905,3631.0,0.9737324392970568,-0.0031772344246443485,-0.8363333250609722,-0.8219683978588485,-1.8618213431507904,-1.461234043065284,-0.02499512285982926,0.9815851202591298
Paratractidigestivibacter faecalis,3607.0,0.9713454633340405,0.0034535156789611277,-0.19894145929600562,-0.30110101329323485,1.2398605767109974,0.3270111225218102,0.5979036012273338,0.9815851202591298
Prevotella sp900555035,3631.0,0.9737324392970568,-0.0031772344246443485,0.25097995796898837,-0.04493863814551573,-0.9692454392023233,-0.9757048795123584,,0.9815851202591298
Duncaniella sp910578445,3629.0,0.978507075706321,-0.002624671916010568,-0.1689249561879,-0.30395972134962707,1.4809880093513819,1.5328486610464083,0.8474976831657732,0.9844135570486127
Anaerovibrio sp900768695,3611.0,0.9808946934081266,0.002348390661693567,-0.8117945263698847,-0.9190931901427636,-1.4646511347082303,-2.0063456291389894,0.17909653663406078,0.9848340295262316
CAG-266 sp905207485,3612.0,0.9832824822694128,0.0020721094073766766,-0.4079173079929812,-0.472417171996931,0.5374682766226435,-0.4243176888132023,0.2117846848166177,0.9852529882459047
Klebsiella aerogenes,3613.0,0.9856704209053095,0.0017958281530597864,0.3041726009237975,0.22067955986873633,1.0551448833206383,1.2883084784647796,-0.4629371946826838,0.9856704209053095
