feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C00791_Creatinine,4382.0,0.5249082370400704,0.056721558497470626,0.9468738210650609,1.029148629299935,1.0988394548243663,1.1058972944627465,0.12020725837670572,0.7866041006102676,C00791,Other
C00491_Cystine,4911.0,0.521758507473125,-0.057152082660639314,-0.7435363393894782,-0.7213268360455286,-0.9695926943670118,-0.9666431453567065,-0.04375015549785964,0.7866041006102676,C00491,Other
C01585_Hexanoate,4385.0,0.5296467610775802,0.05607577225271765,0.9275606931093854,0.9911608575580338,1.0266280684326419,1.0376378782594806,0.09567752955946515,0.7866041006102676,C01585,Other
C02835_Imidazole-4-acetate,4902.0,0.5359977549306635,-0.05521472392638027,-0.34636286347346773,-0.3821693876964473,-0.32818831365564916,-0.33258357306297914,0.14192796676346384,0.7882319925450934,C02835,Other
C06103_6-Hydroxyhexanoate,4896.5,0.5447912375413863,-0.05403078247766646,0.4147037402862733,0.39336923784058686,0.280508930116643,0.21067374172057307,-0.07619691827212738,0.7933852973903683,C06103,Other
C17714_Heptanoate,4884.5,0.5642273668821817,-0.05144763749865455,-0.09491312617429194,-0.07605178129645841,-0.20668960012090998,-0.2517033966869595,-0.319625585440396,0.813789471464685,C17714,Other
C00003_NAD+,4416.0,0.5798502008041296,0.04940264772360348,0.68738816426673,0.7350992415210463,0.8596570349991666,0.947854674393886,0.09681402191679783,0.8175183780584219,C00003,Other
C11284_3-Indolebutyrate,4418.0,0.5831631096816743,0.04897212356043479,0.031441329357557536,0.1798764213324869,-0.6019752743688533,0.014376486307712932,2.5162719269350373,0.8175183780584219,C11284,Other
C02614_Citramalate,4413.0,0.5748956056341481,0.050048433968356454,0.02566271086596404,0.11224208722303369,0.17740095480037166,0.1489731862897301,2.128868217050953,0.8175183780584219,C02614,Other
C00803_Valerate,4869.5,0.588985064211555,-0.04821870627488978,1.969213555556452,2.0464574773113173,2.3005263581847073,2.2232971048686645,0.05550911390476509,0.8180348114049376,C00803,Other
C01921_Glycocholate,4435.0,0.6116825246412804,0.045312668173501214,0.5504180264762529,0.6257078589595226,0.5388287135802614,0.5544451896568903,0.1849615044183745,0.8417649421668996,C01921,Other
C02918_1-Methylnicotinamide,4842.0,0.635622507697128,-0.04229899903132073,-0.6226854842570941,-0.6552743796295084,-0.7027132497319952,-0.7235607853315744,0.07359547726035603,0.8512816743591375,C02918,Other
C00123_Leu,4449.0,0.635623650188156,0.04229899903132062,1.717485496056105,1.7496255567656587,1.6613657833722564,1.736515461256737,0.026748283350403173,0.8512816743591375,C00123,Amino Acid
C00670_Glycerophosphorylcholine,4842.0,0.6356220316560356,-0.04229899903132073,-0.45216875046477156,-0.49702205463547333,-0.8659918566654679,-0.8069639380274516,0.1364485806110699,0.8512816743591375,C00670,Other
C02037_Gly-Gly,4827.5,0.6608237039642327,-0.039177698848347875,-0.5813586767222272,-0.5726807532251198,-0.8233123026099245,-0.7712785906927992,-0.02169740976043588,0.8771996070321674,C02037,Other
C05122_Taurocholate,4812.5,0.6873069198314101,-0.03594876762458288,0.4544118588106263,0.41192652982207606,0.29411373405640595,0.23178541612955983,-0.14161344019570002,0.9014431279937419,C05122,Bile Acid
C00482_Sinapate,4807.0,0.6971142344322585,-0.03476482617586907,-0.5298450416359302,-0.514697502313566,-0.6452052331751138,-0.7080556993697117,-0.04184570961280465,0.9014431279937419,C00482,Other
C00253_Nicotinate,4807.0,0.6971160189818271,-0.03476482617586907,0.17098094270303216,0.11860862439979333,-0.03522477586974726,0.010524853721402216,-0.5276266130577127,0.9014431279937419,C00253,Other
C00299_Uridine,4494.5,0.7159840240573161,0.0325045743192337,0.5917041524490738,0.6567714300742116,0.7968781699748448,0.8704430208192959,0.15051535055655318,0.9036387477368616,C00299,Other
C01620_Threonate,4801.5,0.7069771247632584,-0.03358088472715526,0.9901893779601086,0.9599670766829517,1.1564635376206094,0.9522425382609256,-0.04471954555880388,0.9036387477368616,C01620,Other
C00386_Carnosine,4495.0,0.7168867398712435,0.03239694327844145,-0.6298703467109616,-0.619004233137115,-0.6660603939563268,-0.6669864804316644,-0.025105617563895507,0.9036387477368616,C00386,Other
"C00986_1,3-Diaminopropane",4511.0,0.7459800453168055,0.028952749973092273,-0.6858708586829586,-0.6519697938415977,-0.8669744223100678,-0.7563170743366588,-0.07313183471452142,0.9171902795230065,C00986,Other
C00576_Betaine aldehyde,4786.5,0.7341146372116458,-0.030351953503390483,0.4030477695790306,0.4250050367716452,0.1610497692889108,0.24341188644640122,0.07652910028866494,0.9171902795230065,C00576,Other
C01672_Cadaverine,4511.0,0.7459814273453786,0.028952749973092273,1.5675703301705186,1.617088573946958,1.7499770973088016,1.7938562691966706,0.04486853068287928,0.9171902795230065,C01672,Polyamine
C00334_GABA,4515.0,0.7533139573384922,0.028091701646754896,0.582531240528905,0.6283954914197745,0.46065647207656535,0.5084939393222756,0.10933740747557961,0.9186755577298685,C00334,Other
C00152_Asn,4757.0,0.7884372295719898,-0.024001722096652633,0.6717013501734375,0.6530191518165362,0.7931869748279332,0.8029076089370832,-0.040694624876688824,0.9537547131919232,C00152,Other
C05123_Isethionate,4584.0,0.8827626162791192,0.013238618017436199,-0.11277171828907344,-0.10905477538771019,-0.25211310374437335,-0.2850951452652195,-0.0483523586103461,0.975740771335504,C05123,Other
