met_name,met_base,taxon,pathway,mean_flux,std_flux,n_samples,taxon_full
malttr,malttr,cellulosilyticus,Other,4.5222939153300485,7.798690827756526,3,Bacteroides cellulosilyticus
Urea,urea,uniformis,Other,4.514056802123111,10.268139314535592,18,Bacteroides uniformis
Carnitine,crn,freundii,Other,4.450270156120722,,1,Citrobacter freundii
Proton,h,nucleatum,Other,4.442241410979477,,1,Fusobacterium nucleatum
Succinate,succ,durum,Other,4.398031961650567,,1,Corynebacterium durum
Phenylacetate,pac,gingivalis,Other,4.372107299299154,,1,Porphyromonas gingivalis
Proton,h,clara,Other,4.29325068381263,,1,Paraprevotella clara
Galactose,gal,salyersiae,Other,4.20564843760064,2.091695382373496,14,Bacteroides salyersiae
Formate,for,merdae,Other,4.185329771708286,13.21506361047273,31,Parabacteroides merdae
mqn8,mqn8,laneus,Other,4.180127306907731,,1,Odoribacter laneus
Hydrogen,h2,oxytoca,Other,4.156103788096585,,1,Klebsiella oxytoca
Succinate,succ,clara,Other,4.142216771612361,16.316675415993362,42,Paraprevotella clara
Adenosine,adn,xylanisolvens,Other,4.140205218113714,4.502901318701276,28,Bacteroides xylanisolvens
Xylose,xyl_D,pseudocatenulatum,Other,4.132588116493655,4.4701146722149465,3,Bifidobacterium pseudocatenulatum
Maltose,malt,nigrescens,Other,4.111050859695824,,1,Prevotella nigrescens
Lactate,lac_L,parvula,Other,4.086088673352537,,1,Lancefieldella parvula
Glucose,glc_D,eutactus,Other,4.083017735786754,3.9022251214394714,3,Coprococcus eutactus
Glycerol,glyc,pseudopneumoniae,Other,4.059083944645909,,1,Streptococcus pseudopneumoniae
meoh,meoh,subtilis,Other,4.052368752918742,4.864319316220887,2,Bacillus subtilis
Inosine,ins,merdae,Other,4.0015722816091195,3.1725636302515547,2,Parabacteroides merdae
Adenosine,adn,regensburgei,Other,3.998499460523127,,1,Yokenella regensburgei
Ammonium,nh4,piscolens,Other,3.9406850513977165,,1,Pyramidobacter piscolens
2obut,2obut,mutans,Other,3.9265926930335553,,1,Streptococcus mutans
Inosine,ins,clarus,Other,3.917205417547952,10.049551805815232,70,Bacteroides clarus
Thymidine,thymd,faecis,Other,3.903463407144239,,1,Blautia_A faecis
Serine,ser_L,excrementihominis,Other,3.8990369987343345,4.414855554889285,2,Parasutterella excrementihominis
Tetradecanoate,ttdca,uniformis,Other,3.8889143243041024,10.440764792797117,50,Bacteroides uniformis
Deoxyadenosine,dad_2,longum,Other,3.8184844317497846,5.1313647448920126,61,Bifidobacterium longum
Propionate,ppa,pallens,SCFA,3.7707059017639644,,1,Prevotella pallens
Inosine,ins,ovatus,Other,3.7637325905356045,,1,Bacteroides ovatus
Thymidine,thymd,longum,Other,3.744114055568404,6.97903333202162,61,Bifidobacterium longum
Stearate,ocdca,xylanisolvens,Other,3.735700422590488,,1,Bacteroides xylanisolvens
Acetate,ac,nanceiensis,SCFA,3.6976258082044717,,1,Prevotella nanceiensis
Methionine,met_L,lutetiensis,Amino Acid,3.6905221450450423,,1,Streptococcus lutetiensis
mqn8,mqn8,pallens,Other,3.6289020078034753,,1,Prevotella pallens
Hydrogen,h2,medium,Other,3.612962456987798,4.740317871026178,94,Treponema medium
Glutamine,gln_L,fluxus,Amino Acid,3.596579797120353,,1,Bacteroides fluxus
Maltose,malt,distasonis,Other,3.5317529425821315,3.792139724403751,32,Parabacteroides distasonis
Ribose,rib_D,breve,Other,3.5223667677001567,,1,Bifidobacterium breve
Formate,for,xylanisolvens,Other,3.4991440355298242,2.4677603015439256,22,Bacteroides xylanisolvens
Aspartate,asp_L,invisus,Amino Acid,3.49304554590271,,1,Dialister invisus
Galactose,gal,cellulosilyticus,Other,3.487958912321187,6.572810341702549,43,Bacteroides cellulosilyticus
Lysine,lys_L,multacida,Amino Acid,3.4816886549719923,,1,Mitsuokella multacida
Aspartate,asp_L,disiens,Amino Acid,3.4513572843636666,,1,Prevotella disiens
Inosine,ins,fluxus,Other,3.429956285686764,3.533180134502019,39,Bacteroides fluxus
Adenosine,adn,thetaiotaomicron,Other,3.3800584616017857,7.187534589125229,11,Bacteroides thetaiotaomicron
Histidine,his_L,prausnitzii,Other,3.3794679511583325,4.311931102821422,5,Faecalibacterium prausnitzii
R-Acetoin,actn_R,lutetiensis,Other,3.3773301934301405,,1,Streptococcus lutetiensis
Glucose,glc_D,thetaiotaomicron,Other,3.37509489087652,7.448694361471324,84,Bacteroides thetaiotaomicron
Nicotinate,nac,freundii,Other,3.3510478548057563,,1,Citrobacter freundii
Glucose,glc_D,ramosum,Other,3.349042359006505,3.7545380785397198,5,Erysipelatoclostridium ramosum
Citrate,cit,youngae,Other,3.3333333333329165,,1,Citrobacter youngae
Xylose,xyl_D,longum,Other,3.3275446280014807,5.119055442030567,19,Bifidobacterium longum
CO2,co2,delbrueckii,Other,3.197305132627941,,1,Lactobacillus delbrueckii
Succinate,succ,excrementihominis,Other,3.1853272540595685,7.064603718647743,5,Parasutterella excrementihominis
Asparagine,asn_L,albensis,Other,3.1841967028080145,,1,Prevotella albensis
Glutamine,gln_L,morbillorum,Amino Acid,3.1566242755810023,,1,Gemella morbillorum
Succinate,succ,pseudopneumoniae,Other,3.147801189356117,,1,Streptococcus pseudopneumoniae
Ammonium,nh4,succinatiphilus,Other,3.1335071649849926,,1,Dialister succinatiphilus
Ornithine,orn,intestini,Polyamine,3.114815588044055,1.9359911413236328,3,Murimonas intestini
Ammonium,nh4,medium,Other,3.0966640903790434,2.6623159220001553,9,Treponema medium
Fructose,fru,thetaiotaomicron,Other,3.08954552849042,4.467649788251137,20,Bacteroides thetaiotaomicron
Lysine,lys_L,excrementihominis,Amino Acid,3.0581618082548427,,1,Parasutterella excrementihominis
Lactate,lac_L,oxytoca,Other,3.0383346273660754,,1,Klebsiella oxytoca
Glutamate,glu_L,delbrueckii,Amino Acid,3.0271316783011373,,1,Lactobacillus delbrueckii
Cytidine,cytd,adolescentis,Other,3.0232613343491934,2.276651066608436,45,Bifidobacterium adolescentis
Ornithine,orn,propinquum,Polyamine,2.912164451472963,,1,Corynebacterium propinquum
Inosine,ins,salivae,Other,2.8767414854598123,1.474849832737619,3,Prevotella salivae
Malate,mal_L,medium,Other,2.851478508785081,,1,Treponema medium
Hydrogen Sulfide,h2s,medium,Other,2.823817905182891,0.5889886654807174,140,Treponema medium
Formate,for,distasonis,Other,2.8027913666083437,11.641295550763624,131,Parabacteroides distasonis
Galactose,gal,xylanisolvens,Other,2.749496711829293,2.629588279686081,13,Bacteroides xylanisolvens
Thymidine,thymd,parasanguinis,Other,2.745729781488642,1.9440583617823575,4,Streptococcus parasanguinis
Lactate,lac_L,iners,Other,2.741271570146804,,1,Lactobacillus iners
Inosine,ins,xylaniphila,Other,2.706917290196909,1.3066141385450758,67,Paraprevotella xylaniphila
D-Alanine,ala_D,oxytoca,Other,2.702830084399554,,1,Klebsiella oxytoca
Galactose,gal,salivae,Other,2.6666666666700394,,1,Prevotella salivae
Threonine,thr_L,nordii,Amino Acid,2.6315187883865474,,1,Bacteroides nordii
Maltose,malt,dentium,Other,2.5657418968215495,4.9838465918724735,4,Bifidobacterium dentium
Maltose,malt,merdae,Other,2.5274324567276536,2.2003088082885625,8,Parabacteroides merdae
Adenosine,adn,cellulosilyticus,Other,2.526948958477366,5.806592784871387,8,Bacteroides cellulosilyticus
isoval,isoval,ovatus,Other,2.501629830504527,,1,Bacteroides ovatus
Maltose,malt,cellulosilyticus,Other,2.4893133258228537,4.415989545543229,14,Bacteroides cellulosilyticus
L-Arabinose,arab_L,pseudocatenulatum,Other,2.479552869899767,2.682068803327223,3,Bifidobacterium pseudocatenulatum
Maltose,malt,thetaiotaomicron,Other,2.460407801596131,9.878758303708677,60,Bacteroides thetaiotaomicron
Deoxycytidine,dcyt,thetaiotaomicron,Other,2.4600127367733884,1.0816475837271606,10,Bacteroides thetaiotaomicron
Xylose,xyl_D,fragilis,Other,2.451432336380659,4.1757942290051755,40,Bacteroides fragilis
Inosine,ins,ruminicola,Other,2.4478943301251057,,1,Cellulosilyticum ruminicola
Water,h2o,ruminicola,Other,2.4210533292427243,,1,Cellulosilyticum ruminicola
Inosine,ins,clara,Other,2.420405821095421,1.1199265916956933,66,Paraprevotella clara
Propionate,ppa,medium,SCFA,2.412095903192237,2.9691399267266583,112,Treponema medium
mqn8,mqn8,clara,Other,2.3866377515769104,0.9920388604038358,4,Paraprevotella clara
Succinate,succ,mutans,Other,2.362961546283824,,1,Streptococcus mutans
mqn8,mqn8,mutans,Other,2.359630722440974,0.39276463442294557,2,Streptococcus mutans
Deoxyadenosine,dad_2,distasonis,Other,2.347589052686877,1.4131463399798203,128,Parabacteroides distasonis
Malate,mal_L,oxytoca,Other,2.3435433163835833,,1,Klebsiella oxytoca
Galacturonate,galur,ovatus,Other,2.338212273877522,6.675553557465384,122,Bacteroides ovatus
2obut,2obut,stercorea,Other,2.312234069878625,14.765556538228624,43,Prevotella stercorea
mqn8,mqn8,fluxus,Other,2.304575618882693,1.4706472310868302,18,Bacteroides fluxus
malttr,malttr,dentium,Other,2.3042904503941877,3.406206039638917,4,Bifidobacterium dentium
Galacturonate,galur,cellulosilyticus,Other,2.237869723882834,4.675011522255555,18,Bacteroides cellulosilyticus
Acetaldehyde,acald,asaccharolytica,Other,2.222469915452717,1.8625305822485132,5,Porphyromonas asaccharolytica
Xylose,xyl_D,adolescentis,Other,2.2104618454554297,3.9401329834069294,11,Bifidobacterium adolescentis
mqn8,mqn8,faecis,Other,2.195060982324177,1.1122442738971885,8,Blautia_A faecis
12ppd_S,12ppd_S,muciniphila,Other,2.1916812889223554,,1,Akkermansia muciniphila
Formate,for,guamensis,Other,2.1813938673193225,,1,Trabulsiella guamensis
Glycine,gly,multacida,Amino Acid,2.179242393979383,1.7415186449562863,3,Mitsuokella multacida
Histidine,his_L,mutans,Other,2.1784417885929104,,1,Streptococcus mutans
GABA,4abut,freundii,Other,2.1602615822534306,,1,Citrobacter freundii
Thymidine,thymd,thetaiotaomicron,Other,2.1586598860057524,1.2571045183925906,2,Bacteroides thetaiotaomicron
Deoxyadenosine,dad_2,bivia,Other,2.1347985135741387,0.7345638540269139,5,Prevotella bivia
Maltose,malt,adolescentis,Other,2.1344830207045105,10.976662352781531,80,Bifidobacterium adolescentis
Maltose,malt,fragilis,Other,2.123199126587489,6.000738198303863,24,Bacteroides fragilis
Maltose,malt,inulinivorans,Other,2.1152246568574022,1.2358075640994284,16,Roseburia inulinivorans
Phenylacetate,pac,medium,Other,2.1029661654104688,0.2993910665036579,140,Treponema medium
L-Arabinose,arab_L,longum,Other,2.10188594801707,3.49214526927292,31,Bifidobacterium longum
Uracil,ura,medium,Other,2.0732450741854778,1.0474998279878125,130,Treponema medium
Formate,for,splanchnicus,Other,2.0647957891380457,10.700929405419249,97,Odoribacter splanchnicus
R-Acetoin,actn_R,multacida,Other,2.063574338642374,2.3728735414132776,5,Mitsuokella multacida
Formate,for,bivia,Other,2.0603136545335317,4.329071203009257,6,Prevotella bivia
Carnitine,crn,youngae,Other,2.046019922375751,,1,Citrobacter youngae
Succinate,succ,defectiva,Other,2.0428216468109213,,1,Abiotrophia defectiva
Isoleucine,ile_L,lutetiensis,Amino Acid,2.0367209419848677,,1,Streptococcus lutetiensis
Glycine,gly,mutans,Amino Acid,2.0297701015943326,,1,Streptococcus mutans
Inosine,ins,medium,Other,1.9970342957761171,1.0986152036208245,81,Treponema medium
Formate,for,cloacae,Other,1.9835234294031825,0.21443079738330567,2,Enterobacter cloacae
Galacturonate,galur,prausnitzii,Other,1.9826942700368475,2.0284682087455272,9,Faecalibacterium prausnitzii
Glutamate,glu_L,parvula,Amino Acid,1.9561997710786727,0.5422462578318623,2,Lancefieldella parvula
Aspartate,asp_L,angulatum,Amino Acid,1.9547094050190985,,1,Bifidobacterium angulatum
levanttr,levanttr,cellulosilyticus,Other,1.9507631415586868,,1,Bacteroides cellulosilyticus
Galactose,gal,funiformis,Other,1.938200988866015,,1,Megamonas funiformis
Maltose,malt,melaninogenica,Other,1.9367632102896433,,1,Prevotella melaninogenica
Glucose,glc_D,melaninogenica,Other,1.9367632102896433,,1,Prevotella melaninogenica
Deoxyadenosine,dad_2,aeruginosa,Other,1.9239623012045517,3.378642615603646,5,Pseudomonas aeruginosa
Xylose,xyl_D,xylanisolvens,Other,1.8940609018881864,2.8973848242969518,74,Bacteroides xylanisolvens
Acetaldehyde,acald,delbrueckii,Other,1.8848061546015318,,1,Lactobacillus delbrueckii
Threonine,thr_L,goldsteinii,Amino Acid,1.8787227930364452,,1,Parabacteroides goldsteinii
Glycerol,glyc,delbrueckii,Other,1.876123673174402,,1,Lactobacillus delbrueckii
tmao,tmao,regensburgei,Other,1.8681318681318315,,1,Yokenella regensburgei
Succinate,succ,formicigenerans,Other,1.848670400373745,12.06584163048528,53,Dorea formicigenerans
Nicotinate,nac,medium,Other,1.8160830114706294,0.2800283738870725,140,Treponema medium
Tetradecanoate,ttdca,distasonis,Other,1.8038108155598522,1.7193037145235557,7,Parabacteroides distasonis
Deoxyadenosine,dad_2,denticola,Other,1.7941792494069504,0.25487078327540325,4,Prevotella denticola
Xylose,xyl_D,eggerthii,Other,1.7790683057400327,4.893157746686019,16,Bacteroides eggerthii
lmn2,lmn2,merdae,Other,1.7700208131325146,5.360338369120997,11,Parabacteroides merdae
Inosine,ins,nordii,Other,1.7568261486007866,0.9311579776656541,15,Bacteroides nordii
Stearate,ocdca,medium,Other,1.7496255672081278,0.6034202791575889,125,Treponema medium
Glucose,glc_D,ovatus,Other,1.7429769009473737,4.581692115911389,111,Bacteroides ovatus
Deoxyadenosine,dad_2,disiens,Other,1.7415294403557862,0.08418471853473318,3,Prevotella disiens
Deoxyadenosine,dad_2,splanchnicus,Other,1.741086467982894,1.5484088609763416,97,Odoribacter splanchnicus
Threonine,thr_L,pseudocatenulatum,Amino Acid,1.7396371191709221,,1,Bifidobacterium pseudocatenulatum
12ppd_S,12ppd_S,merdae,Other,1.7199039428160134,0.9958515206254152,8,Parabacteroides merdae
levantttr,levantttr,cellulosilyticus,Other,1.6687455275995875,2.4073951781820155,19,Bacteroides cellulosilyticus
malttr,malttr,morbillorum,Other,1.6654116611647396,0.5908414782289879,4,Gemella morbillorum
Formate,for,hormaechei,Other,1.6242980592220468,0.6525242463570694,2,Enterobacter hormaechei
Galacturonate,galur,thetaiotaomicron,Other,1.6145581028208371,3.6572868268100254,96,Bacteroides thetaiotaomicron
Maltose,malt,intermedia,Other,1.5933337737347313,0.19739038760213617,2,Kluyvera intermedia
Cysteine,cys_L,funiformis,Other,1.588846397351239,0.5726771961799947,3,Megamonas funiformis
Nicotinamide,ncam,salyersiae,Other,1.5570630980252638,,1,Bacteroides salyersiae
L-Lactaldehyde,lald_L,medium,Other,1.5376322046840336,,1,Treponema medium
mqn8,mqn8,xylaniphila,Other,1.536544303525435,1.5694676525086995,6,Paraprevotella xylaniphila
Glucose,glc_D,hypermegale,Other,1.5272829708730764,0.7473150839842562,3,Megamonas hypermegale
Formate,for,davisae,Other,1.501339527422461,,1,Cedecea davisae
Deoxyadenosine,dad_2,buccae,Other,1.490452386224876,2.4971206699522193,9,Prevotella buccae
Deoxyadenosine,dad_2,intermedia,Other,1.4835820826784862,1.0848072482669735,3,Kluyvera intermedia
Thymidine,thymd,distasonis,Other,1.483429195565716,0.6473914487955361,11,Parabacteroides distasonis
L-Arabinose,arab_L,fragilis,Other,1.47085940182902,2.5054765374039203,40,Bacteroides fragilis
bhb,bhb,aeruginosa,Other,1.4684424720180267,,1,Pseudomonas aeruginosa
Glucose,glc_D,uniformis,Other,1.4684322503707217,7.139537326817834,122,Bacteroides uniformis
Acetate,ac,delbrueckii,SCFA,1.4334087554235933,,1,Lactobacillus delbrueckii
Formate,for,aeruginosa,Other,1.4136857327749655,0.11972180780561134,2,Pseudomonas aeruginosa
mqn8,mqn8,buccae,Other,1.41092215389847,0.08772404440817717,2,Prevotella buccae
Xanthine,xan,medium,Other,1.4077810521194447,1.746221566272892,41,Treponema medium
Maltose,malt,breve,Other,1.3958263661919545,,1,Bifidobacterium breve
Acetate,ac,oxytoca,SCFA,1.3832762402347845,,1,Klebsiella oxytoca
Fructose,fru,delbrueckii,Other,1.3687473882595782,,1,Lactobacillus delbrueckii
Glycerol,glyc,hormaechei,Other,1.3667870628586825,0.1959533026073322,2,Enterobacter hormaechei
csn,csn,catenulatum,Other,1.3558650010856959,0.42820836454815947,12,Bifidobacterium catenulatum
Inosine,ins,salyersiae,Other,1.3481132575116008,1.1474116378057966,18,Bacteroides salyersiae
malttr,malttr,aerofaciens,Other,1.3327972667738663,,1,Collinsella aerofaciens
Deoxyadenosine,dad_2,veroralis,Other,1.3321225671045946,0.576649999429321,3,Prevotella veroralis
Cysteine,cys_L,stomatis,Other,1.3237844881046812,1.0241984892845373,4,Peptostreptococcus stomatis
Sulfate,so4,fragilis,Other,1.3159659376853936,,1,Bacteroides fragilis
Succinate,succ,medium,Other,1.3017215792020467,1.077657288909062,3,Treponema medium
Formate,for,graminisolvens,Other,1.2984515998332868,,1,Bacteroides graminisolvens
Adenine,ade,medium,Other,1.2969784473032242,0.7761023203093226,47,Treponema medium
Inosine,ins,onderdonkii,Other,1.2913617495474328,0.8530080812192531,24,Alistipes onderdonkii
Inosine,ins,oleiciplenus,Other,1.286792011204233,0.7427966957508484,42,Bacteroides oleiciplenus
Formate,for,sakazakii,Other,1.2638414151973976,,1,Cronobacter sakazakii
Isoleucine,ile_L,medium,Amino Acid,1.2413967120389218,,1,Treponema medium
Hypoxanthine,hxan,medium,Other,1.2336075590504787,1.101606517145058,122,Treponema medium
Deoxyadenosine,dad_2,nigrescens,Other,1.233327646986319,0.8239065027429493,3,Prevotella nigrescens
Guanine,gua,medium,Other,1.2329558553518307,0.8190475151441194,119,Treponema medium
Tryptophan,trp_L,intermedia,Indole / Tryptophan,1.2229729711691095,,1,Kluyvera intermedia
gcald,gcald,bifidum,Other,1.199711199566317,4.844736233818557,17,Bifidobacterium bifidum
Glycerol,glyc,ascorbata,Other,1.1948321156652082,0.1168738360602209,3,Kluyvera ascorbata
Mannose,man,ovatus,Other,1.1925095277388846,2.8065288950235474,49,Bacteroides ovatus
2ddglcn,2ddglcn,subtilis,Other,1.1878460090875615,0.18125028155852582,2,Bacillus subtilis
Tetradecanoate,ttdca,thetaiotaomicron,Other,1.1594293715250423,0.6702940552098168,2,Bacteroides thetaiotaomicron
Succinate,succ,butyricum,Other,1.1452422537991735,,1,Clostridium butyricum
Glycerol,glyc,clarus,Other,1.1376293841969756,0.5157898853461356,112,Bacteroides clarus
Glycerol,glyc,xylaniphila,Other,1.1230785854874519,0.5243065994536698,77,Paraprevotella xylaniphila
Glycerol,glyc,cloacae,Other,1.1156839444088282,0.847449887860699,3,Enterobacter cloacae
Galactose,gal,clarus,Other,1.1011854320446446,,1,Bacteroides clarus
Glycerol,glyc,albertii,Other,1.0995233836667855,0.5956912446607164,9,Escherichia albertii
Inosine,ins,faecis,Other,1.0918421280683401,0.8772308403598259,26,Blautia_A faecis
malttr,malttr,adolescentis,Other,1.0874833897309741,1.959352087663641,81,Bifidobacterium adolescentis
CO2,co2,intestini,Other,1.0819890436229087,1.09794979222027,2,Murimonas intestini
Guanosine,gsn,thermophilus,Other,1.079937756493972,,1,Streptococcus thermophilus
Butyrate,but,medium,SCFA,1.0631122975688154,1.2622064050161002,18,Treponema medium
Deoxyadenosine,dad_2,ruminicola,Other,1.0558670984857372,0.7122259162474863,3,Cellulosilyticum ruminicola
Formate,for,freundii,Other,1.0455354615626635,0.27105160932910244,2,Citrobacter freundii
Glycerol,glyc,distasonis,Other,1.0420474799252641,3.141725207810719,78,Parabacteroides distasonis
Fructose,fru,breve,Other,1.034061706706593,1.3006224059339266,2,Bifidobacterium breve
