feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C01921_Glycocholate,3469.5,0.6545031765198499,0.0414421881475342,0.46192430237231613,0.5504180264762529,0.511196064705264,0.5388287135802614,0.25287126928355885,0.8844637520538512,C01921,Other
C01008_Trimethylsulfonium,3468.0,0.6512627028470199,0.04185661002900953,-0.6107594637776572,-0.6858926612352488,-0.9142872735394063,-0.8448918302616177,0.16737850640959104,0.8844637520538512,C01008,Other
C00719_Betaine,3465.0,0.6448095073597728,0.042685453791960204,0.23489773237615805,0.2694178904176548,0.18886322253400856,0.25166561414584776,0.1978128677493727,0.8844637520538512,C00719,Other
C00364_dTMP,3726.5,0.7498789309352045,-0.029562094211907697,-0.148031755379359,-0.18533113747211244,-0.03256975209601065,-0.10548378559365967,0.3241985986230516,0.8927130130181007,C00364,Other
2-Hydroxypentanoate,3752.0,0.692745809676382,-0.03660726619698851,0.35696575294747424,0.30046884322633216,0.3992187263088327,-0.08774601955950478,-0.24857026887168865,0.8927130130181007,2-Hydroxypentanoate,Other
C04677_AICAR,3504.5,0.7317859363585597,0.03177234424644293,-1.0149655656428083,-1.1190851416724328,-1.2096201747201687,-1.1596606647394363,0.1408890205545309,0.8927130130181007,C04677,Other
C00357_N-Acetylglucosamine 6-phosphate,3502.0,0.7261664255488801,0.032463047382235155,0.05213001760566788,0.09580021909017311,0.11367888938721338,0.1665131843152896,0.8779145955492623,0.8927130130181007,C00357,Other
C03761_3-Hydroxy-3-methylglutarate,3491.5,0.702712037579909,0.0353640005525625,-0.2859117045075518,-0.29710025870623735,-0.40917808184564497,-0.5544268422354014,0.05538018012886867,0.8927130130181007,C03761,Other
N-Acetylvaline,3504.5,0.7317882960327688,0.03177234424644293,-0.5791462935091225,-0.6020429550951164,-0.5270997630920189,-0.817213641413459,0.055938603542993785,0.8927130130181007,N-Acetylvaline,Other
C05607_3-Phenyllactate,3510.5,0.7453406733654105,0.030114656720541477,-0.6708916440084162,-0.8387334294614615,-0.9205968902506827,-0.8529883717376405,0.32213258428805897,0.8927130130181007,C05607,Other
2-Hydroxyoctanoate,3505.5,0.7340418562496305,0.03149606299212604,-0.23060369516276386,-0.3184664175366833,-0.5725022671105858,-0.5604147277092532,0.4657256184954328,0.8927130130181007,2-Hydroxyoctanoate,Other
C00178_Thymine,3745.0,0.7082735293075932,-0.03467329741677028,0.6660423371820177,0.5716304717410261,0.8021441172341053,0.8469122022181994,-0.2205310613860013,0.8927130130181007,C00178,Other
C05629_3-Phenylpropionate,3736.0,0.7284145478520698,-0.032186766127918265,0.9495879466933911,0.8746753643660201,1.0766557299615056,0.958715367187744,-0.11855396232047477,0.8927130130181007,C05629,Other
"C00986_1,3-Diaminopropane",3744.0,0.7105003564720791,-0.03439701616245339,-0.6331966705473712,-0.6858708586829586,-0.7563170743366588,-0.8669744223100678,0.1152832902768615,0.8927130130181007,C00986,Other
C02115_Alpha-Methylserine,3492.5,0.7049358382074488,0.03508771929824561,-0.23846251693716763,-0.16558317961107985,-0.27877741428974145,-0.24155045048412327,-0.5262063872838499,0.8927130130181007,C02115,Other
C10172_Proline betaine,3509.0,0.7419481839820714,0.030529078602016813,0.071538495421756,0.10556023747201988,0.09657026131575708,0.10771917440138434,0.561274813424455,0.8927130130181007,C10172,Other
C00847_4-Pyridoxate,3733.0,0.7351710916119276,-0.031357922364967594,-0.1949287607628993,-0.21757941398639466,-0.13319224272831742,-0.1477409400554861,0.15859509623355217,0.8927130130181007,C00847,Other
C01620_Threonate,3498.5,0.7183189868832096,0.03343003177234427,0.9728683820377996,0.9901893779601086,1.0346913414786072,1.1564635376206094,0.02545983508794008,0.8927130130181007,C01620,Other
C02571_o-Acetylcarnitine,3520.5,0.7681078484118626,0.027351844177372575,-0.5608222405182471,-0.5562629399963748,-0.6255485923024733,-0.5708120582948883,-0.01177657156939314,0.8931486609440263,C02571,Other
C02656_Pimelate,3519.5,0.7658219520309042,0.027628125431689465,0.148130435375224,0.18762640105525988,0.2658981352509753,0.24482649447012728,0.3409947507797701,0.8931486609440263,C02656,Other
C00055_CMP,3720.0,0.7646791608918764,-0.0277662660588478,-0.3464783114082182,-0.36936017459896026,-0.19177571354418554,-0.23232017997690702,0.0922632732921997,0.8931486609440263,C00055,Nucleotide
C11284_3-Indolebutyrate,3709.5,0.788767603044043,-0.024865312888520563,0.22905813816440684,0.031441329357557536,0.2037723810095604,-0.6019752743688533,-2.8649796594480264,0.896326821640958,C11284,Other
C00791_Creatinine,3712.0,0.7830141262102599,-0.025556016024312678,0.9763460599149791,0.9468738210650609,0.94758888171662,1.0988394548243663,-0.04422040565666806,0.896326821640958,C00791,Other
C00931_Porphobilinogen,3526.0,0.7807125750902213,0.02583229727862968,0.1877658059508459,0.04364386250406343,-0.12438943730630392,-0.07217263034420607,-2.105083640534686,0.896326821640958,C00931,Other
C00482_Sinapate,3536.0,0.8037818258131164,0.023069484735460666,-0.40569542591669955,-0.5298450416359302,-0.711565651165757,-0.6452052331751138,0.38517345520133,0.9065208561802064,C00482,Other
C05135_4-(beta-Acetylaminoethyl)imidazole,3698.0,0.8153842744363615,-0.021688078463876215,-0.06259359732785919,-0.06305801846852745,-0.02453575541606745,-0.0779351465289746,0.010664743689058767,0.9127435907869719,C05135,Other
C00299_Uridine,3545.5,0.8258589378399489,0.02044481281945021,0.585992116250888,0.5917041524490738,0.8485733011834795,0.7968781699748448,0.013994764391011836,0.9176210420443877,C00299,Other
C06524_Nornicotine,3680.5,0.8562876846308772,-0.016853156513330525,-0.161184421485628,-0.21246932614084113,-0.06338552089508886,-0.16988827757750746,0.39854226508245466,0.9375412605447561,C06524,Other
C00440_5-Methyltetrahydrofolate,3558.0,0.8551129292072592,0.01699129714048897,-0.5030804412384164,-0.531663251321323,-0.7385363982988339,-0.7570123772086047,0.07972364901312443,0.9375412605447561,C00440,Other
C05660_5-Methoxyindoleacetate,3564.5,0.8704073870316716,0.015195468987429184,0.09449629147952995,0.06364241746420758,0.12817615223138645,-0.12435267462939348,-0.5702690666308237,0.9460949859039909,C05660,Other
C00637_Indole-3-acetaldehyde,3668.0,0.885749357974999,-0.013399640834369286,0.5407410429804766,0.43621297343815985,0.20062365361598578,0.20062365361598578,-0.30990518454898225,0.9558446309082723,C00637,Other
